X;Y;refX;refY;path;refPath;deltaX;deltaY;deltaX%;deltaY%
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;85;240;1570;1720;9;4;1;0
94;244;85;240;1570;1720;9;4;1;0
94;244;85;240;1570;1720;9;4;1;0
94;244;85;240;1570;1720;9;4;1;0
94;244;85;240;1570;1720;9;4;1;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;87;239;1570;1722;7;5;0;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;81;239;1570;1728;13;5;1;0
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;237;1570;1732;16;7;2;1
94;244;78;240;1570;1735;16;4;2;0
94;244;78;240;1570;1735;16;4;2;0
94;244;78;240;1570;1735;16;4;2;0
94;244;78;240;1570;1735;16;4;2;0
94;244;78;240;1570;1735;16;4;2;0
94;244;77;240;1570;1736;17;4;2;0
94;244;77;240;1570;1736;17;4;2;0
94;244;77;240;1570;1736;17;4;2;0
94;244;77;240;1570;1736;17;4;2;0
