Delta X	Delta X%	Delta Y	Delta Y%	sum X	sum Y	sum X/N	sum Y/N	Percento X	Percento Y	Draha etalon	Draha entropy	Rozdiel drah	Rozdiel drah %
530,00	92,01	77,00	10,03	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
530,00	92,01	77,00	10,03	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
530,00	92,01	77,00	10,03	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
530,00	92,01	77,00	10,03	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
521,00	90,45	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
521,00	90,45	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
521,00	90,45	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
534,00	92,71	83,00	10,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
534,00	92,71	83,00	10,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	126,00	16,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	126,00	16,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	126,00	16,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	126,00	16,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	126,00	16,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
525,00	91,15	131,00	17,06	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
525,00	91,15	131,00	17,06	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
525,00	91,15	131,00	17,06	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
525,00	91,15	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
526,00	91,32	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	158,00	20,57	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	158,00	20,57	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	156,00	20,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	156,00	20,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	156,00	20,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
465,00	80,73	150,00	19,53	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
465,00	80,73	150,00	19,53	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
465,00	80,73	150,00	19,53	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
519,00	90,10	148,00	19,27	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
519,00	90,10	148,00	19,27	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
7,00	1,22	19,00	2,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
7,00	1,22	19,00	2,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
7,00	1,22	19,00	2,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
7,00	1,22	19,00	2,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	149,00	19,40	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
467,00	81,08	144,00	18,75	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
467,00	81,08	144,00	18,75	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
467,00	81,08	144,00	18,75	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
523,00	90,80	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
523,00	90,80	153,00	19,92	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
524,00	90,97	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
524,00	90,97	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
516,00	89,58	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
516,00	89,58	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
516,00	89,58	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
470,00	81,60	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
529,00	91,84	142,00	18,49	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
529,00	91,84	142,00	18,49	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
529,00	91,84	142,00	18,49	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
529,00	91,84	142,00	18,49	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	158,00	20,57	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	159,00	20,70	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
520,00	90,28	156,00	20,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
535,00	92,88	75,00	9,77	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
535,00	92,88	75,00	9,77	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
531,00	92,19	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
531,00	92,19	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
3,00	0,52	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
3,00	0,52	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
3,00	0,52	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
12,00	2,08	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
12,00	2,08	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
12,00	2,08	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
12,00	2,08	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
12,00	2,08	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
481,00	83,51	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
481,00	83,51	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
478,00	82,99	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
478,00	82,99	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
478,00	82,99	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
10,00	1,74	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
10,00	1,74	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
10,00	1,74	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
480,00	83,33	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
480,00	83,33	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	151,00	19,66	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
539,00	93,58	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
539,00	93,58	155,00	20,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
539,00	93,58	152,00	19,79	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
487,00	84,55	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
487,00	84,55	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
487,00	84,55	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
488,00	84,72	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
488,00	84,72	25,00	3,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
510,00	88,54	211,00	27,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
510,00	88,54	211,00	27,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
510,00	88,54	211,00	27,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
455,00	78,99	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
457,00	79,34	87,00	11,33	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
505,00	87,67	179,00	23,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
505,00	87,67	179,00	23,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
505,00	87,67	179,00	23,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
505,00	87,67	179,00	23,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
506,00	87,85	179,00	23,31	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
517,00	89,76	166,00	21,61	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
517,00	89,76	166,00	21,61	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
517,00	89,76	166,00	21,61	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
517,00	89,76	168,00	21,87	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
517,00	89,76	169,00	22,01	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
521,00	90,45	168,00	21,87	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	162,00	21,09	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	162,00	21,09	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	162,00	21,09	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
518,00	89,93	162,00	21,09	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	203,00	26,43	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	203,00	26,43	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
486,00	84,37	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
486,00	84,37	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
540,00	93,75	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	204,00	26,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	200,00	26,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	200,00	26,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	200,00	26,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	202,00	26,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	202,00	26,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	201,00	26,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	200,00	26,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
541,00	93,92	200,00	26,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
543,00	94,27	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
543,00	94,27	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
543,00	94,27	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
543,00	94,27	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
560,00	97,22	84,00	10,94	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
560,00	97,22	84,00	10,94	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
560,00	97,22	84,00	10,94	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
560,00	97,22	84,00	10,94	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
560,00	97,22	84,00	10,94	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
556,00	96,53	79,00	10,29	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
556,00	96,53	79,00	10,29	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
556,00	96,53	79,00	10,29	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
553,00	96,01	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
553,00	96,01	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
553,00	96,01	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
553,00	96,01	145,00	18,88	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
498,00	86,46	149,00	19,40	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	140,00	18,23	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	140,00	18,23	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	140,00	18,23	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	140,00	18,23	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	140,00	18,23	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	111,00	14,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
557,00	96,70	143,00	18,62	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	141,00	18,36	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	141,00	18,36	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	141,00	18,36	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	139,00	18,10	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	139,00	18,10	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
552,00	95,83	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	136,00	17,71	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	136,00	17,71	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	136,00	17,71	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
544,00	94,44	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
548,00	95,14	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
548,00	95,14	137,00	17,84	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	128,00	16,67	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	128,00	16,67	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
543,00	94,27	129,00	16,80	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	129,00	16,80	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	129,00	16,80	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
493,00	85,59	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
493,00	85,59	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
493,00	85,59	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
497,00	86,28	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
497,00	86,28	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	132,00	17,19	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
550,00	95,49	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
496,00	86,11	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
496,00	86,11	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
496,00	86,11	164,00	21,35	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
511,00	88,72	139,00	18,10	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	133,00	17,32	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
551,00	95,66	135,00	17,58	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
547,00	94,97	134,00	17,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	134,00	17,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	134,00	17,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	134,00	17,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
549,00	95,31	134,00	17,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	130,00	16,93	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	130,00	16,93	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	130,00	16,93	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
542,00	94,10	130,00	16,93	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
